"stopTag","stopName","latitude","longitude","routeTags"
"1579","Sentinel Rd At Fountainhead Rd North Side","43.76262","-79.50045","106"
"10437","Finch Ave West At Beecroft Rd","43.77894","-79.41862","36,336"
"344","Eglinton Ave West At Yonge St West Side","43.7067","-79.39896","354,334"
"14849","Eastern Ave At Woodfield Rd","43.66368","-79.32046","31"
"8310","Victoria Park Ave At Curlew Dr South Side","43.74747","-79.3118","24,324"
"9573","Greenwood Ave At Ivy Ave","43.67353","-79.32918","31"
"3904","Opposite 366 The East Mall","43.64355","-79.55838","111"
"4756","Lloyd Manor Rd At Beaverbrook Ave","43.66151","-79.54748","46"
"6671","289 Horner Ave","43.60654","-79.52329","110"
"2887","Lawrence Ave East At Mildenhall Rd","43.72831","-79.38669","352,124,162"
"15376","Eglinton Ave West At Shortt St West Side","43.6954","-79.45195","332,32"
"3073","Sherbourne St At Queen St East","43.65431","-79.36931","75"
"6053","Arleta Ave At Medal Lane","43.74752","-79.50664","108"
"800","Gerrard St East At Norwood Rd","43.68346","-79.30273","306,506"
"9435","Yonge St At Mill St","43.73995","-79.40568","320,97"
"8567","Birchmount Rd At L'Amoreaux Dr","43.80067","-79.30727","17"
"1598","Dufferin St At Shanly St","43.66325","-79.43686","29,329"
"4094","Yonge St At Macpherson Ave","43.67919","-79.39053","320,97"
"10201","North Queen St At Medulla Ave","43.62152","-79.5452","123"
"6040","Prince Edward Dr South At Edwalter Ave","43.63685","-79.50033","66"
"10006","Chesswood Dr At Champagne Dr","43.76413","-79.47642","107"
"3099","Bathurst St At Roselawn Ave","43.70506","-79.42619","7,307"
"7171","Dundas St West At Beverley St","43.65371","-79.39396","505"
"1425","Sheppard Ave East At Bayview Ave East Side - Bayview Station","43.76667","-79.38743","385,85"
"1890","Runnymede Rd At Colbeck St","43.65502","-79.47799","79,71"
"1968","Martin Grove Rd At Finch Ave West South Side","43.73602","-79.59141","396,46"
"8648","Wellesley St West At Bay St","43.66421","-79.38741","94"
"8247","McNicoll Ave At Hines Dr","43.80146","-79.34842","42"
"340","Eglinton Ave West At Oakwood Ave","43.6972","-79.44295","332,32"
"6751","Belfield Rd At C.n. West Spur","43.70027","-79.5831","45"
"4278","Elmhurst Dr At Islington Ave","43.72324","-79.55866","396,996,96"
"3056","Victoria Park Ave At Finch Ave East","43.79293","-79.33113","24,924"
"748","16 The Donway East - Opposite Don Mills Collegiate","43.73605","-79.34064","162"
"5259","Belfield Rd At Iron St","43.70048","-79.58128","45"
"4129","Wicksteed Ave At Beth Nealson Dr","43.71321","-79.34702","88"
"6605","Wellesworth Dr At Rangoon Rd West Side","43.6662","-79.57957","112"
"5748","Sandra Rd At O'Connor Dr","43.70449","-79.31387","93"
"24132","Kingston Rd At Markham Rd West Side","43.73867","-79.21743","12"
"4359","Leslie St At Ravel Rd North Side - Old Cummer Go Station","43.7918","-79.36829","51"
"7793","Victoria Park Ave At Dawes Rd","43.70661","-79.2949","24,324"
"1602","Bellamy Rd North At Ellesmere Rd South Side","43.77388","-79.24177","9"
"3389","Kennedy Rd At Malta St","43.70433","-79.25656","20"
"6841","Huntingwood Dr At Kittery Blvd","43.79667","-79.28619","169"
"14212","Finch Station","43.78143","-79.41519","125,97"
"819","St Clair Ave West At Old Stock Yards Rd","43.67161","-79.47124","189,312"
"3845","Maybrook Dr At McNicoll Ave","43.82166","-79.25942","130"
"7861","Prince Edward Dr South At Fairmar Ave","43.63756","-79.50083","66"
"8076","Drewry Ave At Marathon Cres (East)","43.78207","-79.44043","125"
"2953","Dundas St West At Rusholme Rd","43.64955","-79.42647","505"
"14619","Sheppard West Station","43.74966","-79.46257","104"
"4163","Bloor St West At Royal York Rd","43.6472","-79.51155","300"
"4527","545 Commissioners St East Side","43.65523","-79.32912","83"
"7064","Crow Trail At Tapscott Rd","43.80782","-79.23267","134"
"1591","The East Mall At The Queensway","43.61622","-79.54604","123"
"4386","Manse Rd At Deanscroft Sq North Side","43.76547","-79.17407","86"
"5114","Woodbine Ave At Norway Ave","43.67214","-79.30706","92"
"4193","McRae Dr At Rumsey Rd East Side","43.70724","-79.36725","88"
"6981","Weston Rd At Ernest Dockray Ave","43.69037","-79.49885","89"
"3319","Finch Ave West At John Garland Blvd","43.73589","-79.59506","36,927"
"7260","Bellamy Rd North At Ben Alder Dr","43.76009","-79.23629","9"
"4253","Vanderhoof Ave At Thomas Elgie Dr","43.71357","-79.35598","88"
"5991","Orton Park Rd At Northfield Rd","43.76452","-79.20574","54"
"2004","Chaplin Cres At Duplex Ave","43.69808","-79.39788","14"
"1638","Birchmount Rd At Walkway To Ambercroft Blvd","43.81387","-79.31364","17"
"6704","682 Warden Ave","43.70585","-79.2786","68,135,69,16"
"14687","Thistle Down Blvd At Atwood Pl","43.74139","-79.55069","118"
"5226","Mt Pleasant Rd At Manor Rd East","43.70442","-79.38872","74"
"3370","Lake Shore Blvd West At Seventh St","43.60064","-79.50539","301,501,508"
"4059","Lawrence Ave East At Mossbank Dr","43.76273","-79.21118","354,954,54"
"9569","Fenelon Dr At Graydon Hall Dr South Side","43.76336","-79.33904","122"
"9454","724 Caledonia Rd","43.70051","-79.46405","47"
"5935","Wilson Ave At Dufferin St","43.73185","-79.45952","396,165,996,128,118,119,184,96,120"
"14686","Opposite 1103 Leslie St","43.72105","-79.34975","51,54"
"1835","250 Consumers Rd","43.77057","-79.33015","24,167"
"5629","Jones Ave At Strathcona Ave","43.67714","-79.33908","83"
"3846","Grantbrook St At Blake Ave North Side","43.77999","-79.4326","98"
"5776","Brimley Rd At McNicoll Ave","43.81549","-79.28163","21"
"2271","Keele St At Dundas St West","43.66528","-79.46438","341,89,189,941,989,41"
"7470","Main St Markham North At Bullock Dr","43.8815","-79.26179","102"
"6179","Finch Ave East At Alexmuir Blvd","43.80482","-79.282","39,339"
"3380","The Queensway At Culnan Ave","43.62166","-79.52412","80"
"486","Lumsden Ave At Westlake Ave","43.69456","-79.30785","62"
"7791","Brimley Rd At Danjohn Cres (North) South Side","43.81287","-79.28065","21"
"6012","Kingston Rd At Birchmount Rd East Side","43.69324","-79.26188","12,302"
"786","Islington Ave At Nordin Ave","43.62684","-79.51625","110,337"
"2133","Midland Ave At Treewood St","43.75355","-79.26562","57"
"8413","Keele St At Lawrence Ave West","43.70883","-79.47825","341,941,41"
"10267","The Queensway At St Lawrence Ave","43.622818","-79.51887","80"
"2634","North Queen St At Eastside Dr","43.61996","-79.55211","123"
"9899","Pape Ave At Cosburn Ave","43.6895","-79.34895","100,25,325,81,925"
"5247","Pharmacy Ave At Camilla Cres North Side","43.71384","-79.29253","67"
"3428","Lawrence Ave East At Greenholm Circt","43.76046","-79.22284","354,954,54"
"1847","St Clair Ave West At Jane St","43.66701","-79.49208","79"
"9773","Woodbine Ave At O'Connor Dr","43.69999","-79.31885","91,93"
"5625","Cactus Ave At Green Bush Rd West Side","43.7932","-79.43587","98"
"598","Oakwood Ave At Rogers Rd","43.68703","-79.43857","363,63"
"1608","Calvington Dr At Exbury Rd","43.731","-79.4952","120"
"358","The Esplanade At Lower Jarvis St East Side","43.64825","-79.37045","121"
"6324","Dundas St West At Shaw St","43.6497","-79.41849","505"
"8426","Cosburn Ave At Binswood Ave","43.6949","-79.32409","87"
"10115","Lansdowne Ave At Whytock Ave","43.65361","-79.44097","47"
"14287","Scarborough Centre Station","43.77437","-79.25773","21,43"
"2107","Parliament St At Wellesley St East North Side","43.66851","-79.36958","365,94,65"
"1047","Van Horne Ave At Houston Cres (West)","43.78763","-79.34764","169,10"
"3619","Middlefield Rd At Pebblewood Ave","43.82306","-79.26299","130"
"2116","Main St Markham North At Robinson St","43.87774","-79.26069","102"
"1727","Warden Ave At Fairfax Cres","43.71626","-79.28298","68,968"
"10374","Windermere Ave At St Olaves Rd","43.64249","-79.47592","77"
"10089","Charlotte St At Oxley St","43.64656","-79.394","503"
"8945","Deauville Lane At St Dennis Dr","43.71805","-79.3311","100"
"3533","Lawrence Ave East At Pharmacy Ave","43.7434","-79.30447","354,54"
"2819","O'Connor Dr At Binswood Ave West Side","43.69863","-79.32569","8,70"
"9453","Lake Shore Blvd West At Park Lawn Rd","43.62278","-79.48131","301,501,508"
"7400","Brown'S Line At Woodbury Rd","43.59937","-79.54429","110,123,315"
"8961","Donlands Ave At O'Connor Dr South Side","43.69424","-79.34304","56"
"7687","Lansdowne Ave At Lappin Ave","43.66516","-79.44592","47"
"5572","Jane St At Raven Rd North Side","43.71376","-79.50652","35,335"
"9362","Danforth Rd At Gordonridge Pl East Side","43.72783","-79.25232","300,16"
"4461","Ellesmere Rd At Kennedy Rd","43.76559","-79.28145","995,996,95,395"
"5352","Finch Ave West At Champagne Dr","43.76765","-79.47169","36,336"
"2248","Signal Hill Ave At Steeles Ave West","43.75278","-79.62482","960,60"
"24291","Ossington Ave At Argyle St North Side","43.64717","-79.41984","363,63"
"1211","250 Norfinch Dr","43.76831","-79.53147","84"
"9545","South Kingsway At Ormskirk Ave","43.638668","-79.47656","77"
"2829","St Regis Cres (South) At Bakersfield St","43.7552","-79.48072","107"
"6457","Bedford Rd At Lowther Ave North Side","43.67064","-79.39821","26"
"1219","Steeles Ave East At Ferrier St","43.81863","-79.32951","353,53"
"7993","Upper Canada Dr At Lord Seaton Rd (East)","43.75965","-79.39644","78"
"3117","Royal York Rd At Dundas St West South Side","43.6574","-79.51602","48,73"
"2802","Kingston Rd At Cliffside Dr","43.7038","-79.25265","12,302"
"1341","Eglinton Ave East At Bruce Park Ave","43.71053","-79.38007","34,56,354,334,51,54"
"2399","Anglesey Blvd At Royal York Rd","43.66578","-79.51982","48"
"1354","Steeles Ave East At Brimley Rd","43.82845","-79.28683","353,953,53"
"815","St Clair Ave West At Caledonia Rd East Side","43.67538","-79.45408","47"
"6364","The West Mall At Leavenworth Cres","43.634098","-79.56106","112"
"796","Greenwood Ave At Dundas St East","43.6678","-79.32683","31"
"3261","Parliament St At Richmond St East","43.65462","-79.36413","365,65"
"880","The West Mall At Sherway Dr - Trillium Health Centre (South Stop)","43.60946","-79.56058","80"
"1915","45 Ironside Cres","43.82701","-79.24711","134"
"10239","Main St Markham North At 16th Ave","43.89183","-79.26389","102"
"7502","Rathburn Rd At Pheasant Lane","43.66157","-79.53538","48"
"7214","Murison Blvd At Usherwood Crt East Side","43.79973","-79.20601","132"
"1577","Davenport Rd At Ossington Ave East Side","43.67466","-79.43042","127"
"2540","Davenport Rd At Osler St","43.67046","-79.46003","168,127"
"4771","Brimley Rd At Skagway Ave","43.72852","-79.24477","12,302"
"10053","Donlands Ave At Sammon Ave","43.68593","-79.33967","56"
"8058","Morningside Ave At Lawrence Ave East South Side","43.76823","-79.18603","116"
"3975","Gary Dr At Dalbeattie Ave","43.71229","-79.51379","59"
"1751","Park St At Atlee Ave","43.71133","-79.25095","20"
"24378","Keele St At Eglinton Ave West","43.68998","-79.47486","341,941,41"
"4034","Queen St East At Coxwell Ave","43.66643","-79.31645","301,501,503,505"
"3154","Albion Rd At Arcot Blvd North Side","43.72704","-79.55211","118,73"
"1138","Spadina Ave At Dundas St West North Side","43.65339","-79.39817","310,510"
"23857","Pioneer Village Station","43.77684","-79.50883","41"
"8397","St Clair Ave East At O'Connor Dr East Side","43.70546","-79.31213","8"
"5375","Warden Ave At Upton Rd","43.71815","-79.28343","68"
"8238","Albion Rd At Martin Grove Rd","43.74203","-79.59393","73"
"3517","Lawrence Ave East At Cherryhill Ave","43.77634","-79.15067","354,954,54"
"6991","Avenue Rd At Yorkville Ave","43.67044","-79.39498","13"
"1036","Millwood Rd At Southvale Dr","43.70246","-79.36182","88"
"15102","Steeles Ave East At Conacher Dr","43.80212","-79.40101","353,53"
"4022","Silverdale Cres At York Mills Rd","43.75688","-79.34119","91"
"14170","Davisville Station","43.697628","-79.39687","11,28"
"7093","The West Mall At Trillium Health Centre (North Stop)","43.61038","-79.56148","123,80"
"5111","Kingston Rd At Parkcrest Dr","43.73609","-79.22033","12,102,902"
"4450","Martin Grove Rd At Lexington Ave","43.74436","-79.59553","396,46,927"
"2342","Dundas St West At Gladstone Ave","43.64963","-79.42963","505"
"1274","Curity Ave At Cranfield Rd","43.70924","-79.31405","91"
"2132","Weston Rd At Garyray Dr","43.76753","-79.54575","165"
"2318","Middlefield Rd At Richmond Park Blvd","43.81417","-79.25944","130"
"5237","Elmhurst Dr At Fordwich Cres","43.72631","-79.56548","396,96"
"23893","King St West At Blue Jays Way East Side","43.6461","-79.39164","304,503,504,508"
"6381","Lawrence Ave East At Overture Rd","43.76531","-79.19955","354,954,54"
"6962","Sheppard Ave East At Wilfred Ave","43.76498","-79.39481","385,85"
"7521","Canarctic Dr At Keele St","43.77551","-79.49306","107"
"6992","Queen St East At Glen Manor Dr","43.6717","-79.29244","301,501"
"2390","Bathurst St At Ardmore Rd South Side","43.69358","-79.42265","7,307"
"9295","Wellesley St West At Parliament Building","43.66321","-79.39186","94"
"3101","Birchmount Rd At Staley Ter","43.80683","-79.31017","17"
"14169","Davisville Station","43.69779","-79.39695","320"
"2404","Don Mills Rd At Cliffwood Rd (South)","43.80497","-79.35494","25,325"
"1384","Avenue Rd At Lawrence Ave West","43.72206","-79.41533","61"
"8683","Dundas St West At Old Dundas St West Side","43.6619","-79.50749","40"
"4906","Skyway Ave At Meridian Rd (South)","43.68248","-79.58173","112"
"845","Steeles Ave West At Village Gate","43.79328","-79.44113","353,60"
"8250","Humberwood Blvd At Arborwood Dr","43.72354","-79.61885","37,336"
"9605","Dufferin St At King St West","43.63907","-79.4275","929,29,329"
"3075","Church St At King St East","43.65007","-79.37454","501"
"6497","Scarborough Golf Club Rd At Chandler Dr South Side","43.76465","-79.21668","54"
"24186","Broadview Ave At Torrens Ave North Side","43.69052","-79.35517","8"
"4675","Keele St At Junction Rd","43.66795","-79.46573","341,89,189,41"
"264","Davenport Rd At Dupont St","43.67551","-79.40194","19"
"6986","Pleasant View Dr At Brian Dr","43.78461","-79.33311","169,10"
"3598","Finch Ave East At Victoria Park Ave","43.7929","-79.33167","39,339,939"
"355","Ellesmere Rd At West Service Rd","43.76646","-79.27868","95,395"
"4970","1149 Bellamy Rd North","43.77801","-79.24289","9"
"2738","Vaughan Rd At Arlington Ave","43.68887","-79.43152","90"
"2905","Keele St At Rogers Rd North Side","43.68263","-79.47172","341,941,41"
"5421","105 Nugget Ave","43.79333","-79.25575","131"
"14083","Torbarrie Rd At Judy Sgro Ave","43.7274","-79.5235","119"
"2264","Progress Ave At Estate Dr East Side","43.78132","-79.23551","134"
"3730","4545 Steeles Ave West","43.7719","-79.53807","960,60"
"14206","Finch Station","43.78029","-79.41454","36,336"
"1224","Spadina Rd At Dupont St - Dupont Station","43.67473","-79.40692","127"
"2489","Jane St At Alliance Ave","43.67649","-79.49594","35,335,935"
"5917","Atkinson Ave At Campbell Ave","43.8111","-79.44311","160"
"10013","Sherbourne St At King St East","43.6511","-79.36812","75"
"24506","Dynamic Dr At McNicoll Ave North Side","43.82369","-79.25153","102"
"6151","Dupont St At Howland Ave","43.67357","-79.4119","26"
"9471","Bloor St West At Tremont Rd East Side","43.63789","-79.55211","300,49"
"1562","Faywood Blvd At Almore Ave","43.74563","-79.44899","104"
"8164","Dixon Rd At Tamarack Cir","43.69843","-79.53997","352,52"
"1883","Brimley Rd At Huntingwood Dr","43.79864","-79.2736","21"
"5652","Dixon Rd At Carlingview Dr","43.68689","-79.59526","352,952,52"
"7109","Sherbourne St At The Esplanade","43.64921","-79.36744","75"
"3648","Wilson Heights Blvd At Cocksfield Ave","43.75293","-79.45795","104"
"8731","Queen St East At Sumach St","43.65692","-79.35881","301,501"
"831","Steeles Ave East At Dudley Ave","43.79882","-79.41698","353,53"
"4807","Ellesmere Rd At Scarboro Ave","43.79106","-79.16981","95,395"
"5957","Old Weston Rd At Rockwell Ave","43.67646","-79.46376","341,168,41"
"3899","St Clair Ave East At Cotton Ave","43.71585","-79.26379","102,16,9"
"7499","St Clair Ave East At Victoria Park Ave West Side","43.70895","-79.29638","8"
"9872","Lawrence Ave West At Brookhaven Dr West Side","43.704338","-79.49717","352,52"
"7287","Royal York Rd At Hillside Ave","43.61017","-79.49594","76"
"4539","Leslie St At Lesmill Rd South Side","43.76351","-79.36209","51"
"7083","Birchmount Rd At Bonniewood Rd South Side","43.72737","-79.27706","17"
"24570","Carlaw Ave At Langley Ave","43.66964","-79.34346","325,304,72"
"15290","Wilson Station","43.73474","-79.45086","104,105,107,108"
"14196","Eglinton Station","43.70561","-79.39966","61,32"
"10216","Steeles Ave West At Palm Gate Blvd","43.79454","-79.43638","353,60"
"14778","Birchmount Rd At Parkette Pl","43.69618","-79.26371","12"
"3397","St Clair Ave West At Mould Ave","43.66807","-79.48724","79,189,312,40"
"6386","Martin Grove Rd At Garfella Dr","43.74423","-79.59516","396,46,927"
"6014","Dupont St At Ossington Ave","43.6701","-79.42938","26"
"4938","Don Mills Rd At Lawrence Ave East","43.73732","-79.34365","25,325,925"
"6300","Bayview Ave At Hollywood Ave","43.77086","-79.38914","11"
"9954","Toba Dr At Montressor Dr East Side","43.75731","-79.39135","78"
"3410","Sutherland Dr At Millwood Rd West Side","43.70332","-79.36453","88"
"4352","Jane St At Bexley Cres South Side","43.68038","-79.49759","35,335"
"14151","Don Mills Station","43.77576","-79.3456","167"
"3184","Dundas St East At Jarvis St","43.656948","-79.37471","505"
"7425","Keele St At Greenbrook Dr South Side","43.69681","-79.47546","341,41"
"5912","Bathurst St At Olive Ave","43.67038","-79.41337","7,90,307"
"14236","Kipling Station","43.63735","-79.53594","112"
"7317","Bathurst St At Harbord St","43.66142","-79.40962","511,307"
"14234","Kennedy Station - Platform A","43.73266","-79.26348","43"
"5829","Laird Dr At Lea Ave","43.70623","-79.36194","56"
"707","Bathurst St At St Clair Ave West North Side","43.68354","-79.41831","7,307"
"461","Lonsdale Rd At Avenue Rd East Side","43.69083","-79.4023","13"
"15396","475 Rathburn Rd","43.65242","-79.57483","48"
"5585","Midland Ave At Marcos Blvd","43.74623","-79.26291","57"
"6796","Steeles Ave West Loop At Islington Ave","43.76409","-79.57658","37,337,937"
"7117","Horner Ave At Sheldon Ave","43.60233","-79.54285","110"
"9257","328 The West Mall","43.63728","-79.56376","112"
"7129","McCowan Rd At Meldazy Dr (North) North Side","43.76357","-79.24811","16,302"
"3961","Woodbine Ave At Lumsden Ave","43.69265","-79.31567","91,93"
"3567","Gerrard St East At Woodfield Rd","43.67168","-79.32417","306,505,506"
"1231","1150 Finch Ave West","43.76528","-79.48364","36,336"
"7091","Mortimer Ave At Linsmore Cres","43.68944","-79.33207","62"
"24667","East Liberty St At Lynn Williams St East Side","43.63855","-79.41682","29,329"
"7298","The Westway At Hartsdale Dr","43.68807","-79.54488","52"
"6869","Evans Ave At Arnold St","43.6164","-79.52107","15,315"
"1400","90 Commander Blvd","43.79373","-79.2663","169"
"7976","Finch Ave West At Goldfinch Crt East Side","43.77226","-79.45049","36,336,939"
"3677","1245 Martin Grove Rd","43.711","-79.5796","46"
"6544","Leslie St At Cummer Ave","43.8014","-79.3709","51"
"7423","185 Graydon Hall Dr","43.76423","-79.34222","122"
"8751","Island Rd At East Ave","43.79794","-79.13924","85"
"3471","Dundas St East At Church St","43.65637","-79.37736","505"
"1351","Sheppard Ave West At Laura Rd","43.73797","-79.51998","99,84,384"
"6970","Sheppard Ave West At Northover St","43.74134","-79.50157","984,84,384"
"5835","Finch Ave West At Westmore Dr","43.73486","-79.60061","36,927"
"23948","Birchmount Rd At Anaconda Ave","43.71868","-79.27324","17"
"4772","Vaughan Rd At Winona Dr West Side","43.69028","-79.43633","90"
"2162","6900 Airport Rd - International Centre - North Entrance","43.70183","-79.6402","52"
"10262","Sentinel Rd At Finch Ave West","43.76079","-79.49975","106"
"2299","Church St At Wellington St East","43.64873","-79.37399","501"
"6693","Grandravine Dr At Futura Dr","43.74838","-79.50717","108"
"9443","Eglinton Ave West At Widdicombe Hill Blvd West Side","43.67566","-79.55804","332,32"
"8699","Marlee Ave At Glengrove Ave North Side","43.71116","-79.44457","109"
"6049","Meadowvale Rd At Sheppard Ave East North Side","43.80898","-79.17094","85,86,395"
"8746","Queen St East At Elmer Ave","43.66934","-79.30344","301,501"
"7020","Kingston Rd At Hunt Club Dr","43.68369","-79.27698","12,302"
"9810","Eglinton Ave East At Pharmacy Ave East Side","43.72562","-79.29693","34,334"
"8218","Thistle Down Blvd At Bridgenorth Cres","43.73881","-79.55253","118"
"523","Royal York Rd At Eglinton Ave West South Side","43.6817","-79.52648","73"
"1506","44 Milner Ave","43.78512","-79.25354","132"
"3241","Pape Ave At Fulton Ave South Side","43.68379","-79.34678","100,25,322,325,81"
"3494","Grantbrook St At Blake Ave","43.77983","-79.4327","98"
"7307","Woodsworth Rd At Northey Dr (West)","43.76497","-79.37024","115"
"497","The Queensway At Stephen Dr","43.63052","-79.48402","80"
"4852","Pharmacy Ave At Rosscowan Gate","43.78522","-79.3216","167"
"6724","Steeles Ave East At Walkway To Enchanted Hills Cres","43.83028","-79.27779","353,53"
"4141","Lawrence Ave East At Rodda Blvd","43.76758","-79.19055","354,954,54"
"7618","Dupont St At Dufferin St","43.66836","-79.43914","26"
"2823","Sheppard Ave West At Oakdale Rd","43.73716","-79.52358","99,84,384"
"9350","Church St At Elm St","43.70676","-79.51617","59"
"3566","Sentinel Rd At Cook Rd","43.76694","-79.50098","341,106,41"
"4210","Marlee Ave At Viewmount Ave","43.70699","-79.44283","109"
"810","St Clair Ave East At Danforth Rd","43.71665","-79.26026","102,9,902"
"853","Wellness Way At Hospital Rd - Odette Cancer Centre","43.72148","-79.37772","11"
"14259","Main Street Station","43.68903","-79.30121","23,62"
"9793","Cactus Ave At Homewood Ave","43.788","-79.43299","98"
"7650","Rexdale Blvd At Frost St East Side","43.71226","-79.56376","37"
"4378","Kennedy Rd At Sheppard Ave East","43.78343","-79.28853","343,43"
"7052","Railside Rd (West) At Lawrence Ave East South Side","43.7402","-79.32461","91"
"5703","Pape Ave At Bain Ave","43.67275","-79.34222","325,304,72"
"3611","Bridgeland Ave At Dufferin St","43.72704","-79.45799","47"
"7549","Arleta Ave At Medal Lane","43.74772","-79.50631","108"
"5904","Brimley Rd At Lawrence Ave East","43.75316","-79.25508","21"
"10037","Bloor St West At Forest View Rd East Side","43.63285","-79.57297","49"
"446","Lansdowne Ave At St Clair Ave West","43.67612","-79.4504","47"
"23873","Petrolia Rd At Steeles Ave West","43.78235","-79.48987","107"
"1790","Opposite 1314 Military Trail","43.78434","-79.1838","38"
"15328","Fleet St At Fort York Blvd","43.63628","-79.40739","307"
"7145","Warden Ave At Cachet Pkwy (South)","43.88855","-79.34254","68"
"2659","Tapscott Rd At Crow Trail","43.80758","-79.23284","134"
"6027","Kingston Rd At Columbine Ave","43.67168","-79.310356","322,503"
"7309","Birchmount Rd At Bay Mills Blvd","43.7837","-79.29955","17"
"14090","Morningside Ave At Finch Ave East","43.81953","-79.22138","116"
"7356","Bellamy Rd North At Burnview Cres","43.75387","-79.23404","9"
"5512","Bayview Ave At Valley Rd","43.74412","-79.38352","11"
"1223","Harbord St At Ossington Ave","43.65868","-79.42399","94"
"2118","Middlefield Rd At Steeles Ave East","43.832508","-79.26763","130"
"9128","Eglinton Ave West At Municipal Dr - York Civic Centre","43.68975","-79.47703","332,32"
"435","King St West At Shaw St East Side","43.64145","-79.41453","363,63"
"5155","Flemington Rd At Replin Rd East Side","43.71946","-79.44325","109"
"4889","Bathurst St At Elderwood Dr","43.69516","-79.42309","7,307"
"434","Kennedy Rd At Progress Ave","43.769268","-79.28203","343,43"
"6589","4420 Chesswood Dr","43.76101","-79.4781","107"
"5316","Grantbrook St At Hendon Ave","43.77813","-79.43228","98"
"7666","Scarborough Golf Club Rd At Lawrence Ave East","43.76203","-79.216","54"
"14221","Jane Station","43.64997","-79.48385","26"
"15050","Bathurst St At Niagara St","43.64201","-79.40203","307"
"1441","Bloor St West At Mapledawn Rd","43.63291","-79.57333","49"
"4847","Warden Ave At McNicoll Ave","43.80652","-79.32119","68,324,968"
"6192","O'Connor Dr At Coxwell Ave","43.69761","-79.3297","8"
"565","McCowan Rd At Bushby Dr North Side","43.77494","-79.25217","302"
"2068","Sheppard Ave East At Victoria Park Ave","43.77504","-79.32329","385,167,85"
"3786","Finch Ave West At Alexdon Rd East Side","43.76466","-79.48515","36,336"
"6829","Victoria Park Ave At Sweeney Dr South Side","43.73656","-79.30769","24,324"
"6984","Bloor St East At Yonge St","43.67034","-79.38664","300"
"2497","Dufferin St At Hope St","43.68244","-79.44493","29,329"
"5160","Kingston Rd At McNab Blvd","43.72896","-79.22829","12,102"
"1931","Donlands Ave At Cosburn Ave South Side","43.69068","-79.34159","56"
"1700","Eglinton Ave West At Old Forest Hill Rd","43.70163","-79.42291","332,32"
"7800","Main St Markham North At Ramona Blvd - Markham Go Station","43.88289","-79.26189","102"
"6133","Lawrence Ave West At Glen Rush Blvd","43.71978","-79.42688","352,52"
"4379","Dufferin St At Davenport Rd","43.67308","-79.44111","929,29,329"
"7758","Donlands Ave At Torrens Ave","43.69285","-79.34246","56"
"5550","The Westway At Trehorne Dr","43.690998","-79.53622","52"
"1082","McCowan Rd At Sheppard Ave East","43.78979","-79.25909","169,302,129,130,131,939"
"8508","Bathurst St At Ulster St","43.65973","-79.40892","511,307"
"6420","Sherbourne St At Wellesley St East","43.66726","-79.37483","75"
"3179","Finch Ave West At Jayzel Dr","43.75046","-79.54938","36,336"
"4457","1325 Lansdowne Ave","43.67329","-79.44925","47"
"4505","O'Connor Dr At Sunrise Ave","43.71909","-79.3046","70"
"4816","McCowan Rd At Bullock Dr","43.87292","-79.28611","129"
"8777","145 Dynamic Dr","43.82804","-79.25236","102"
"5704","Shaw St At Adelaide St West","43.6427","-79.41559","363,501,63"
"1599","Islington Ave At Gosfield Gate South Side","43.72527","-79.56004","37,337,937"
"4238","Leslie St At Farmstead Rd","43.75495","-79.36061","115,51"
"8356","East Ave At Clark Secor Pl North Side","43.78995","-79.13541","85"
"9842","Leslie St At Talwood Dr (North)","43.74096","-79.35758","51"
"1867","Bellamy Rd North At Amberjack Blvd (North)","43.77249","-79.24104","9"
"6716","Dupont St At Christie St","43.67152","-79.42167","26"
"8927","Birchmount Rd At Carncastle Gate","43.77711","-79.29639","17"
"7078","Sentinel Rd At Hucknall Rd (North)","43.75699","-79.49902","106"
"7627","2666 Danforth Ave","43.6888","-79.29932","23,113,300,20"
"8964","Islington Ave At Dixon Rd","43.69725","-79.54697","37,337,937"
"660","Jane St At Annette St","43.65817","-79.488","55,35,335"
"2551","Oakdale Rd At Eddystone Ave","43.74659","-79.52629","84"
"9333","Christie St At Follis Ave North Side","43.66861","-79.42031","126"
"4134","Finch Ave West At Pearldale Ave","43.74792","-79.56218","36,336"
"929","Steeles Ave East At Opposite Walkway To Whitman St","43.800518","-79.40921","353,53"
"5659","Morningside Ave At Greyabbey Trail North Side","43.75347","-79.1798","116"
"7856","Brimley Rd At Eglinton Ave East","43.73686","-79.24842","21"
"6030","Cosburn Ave At Coxwell Ave","43.69401","-79.3282","322,87"
"7242","Danforth Rd At Medford Ave","43.69913","-79.27359","113,300"
"8987","Donlands Ave At O'Connor Dr","43.69455","-79.34294","56"
"14141","Bathurst Station","43.66606","-79.41106","7,307"
"9951","Spadina Rd At Eglinton Ave West South Side","43.70208","-79.41888","33"
"4909","1450 Don Mills Rd","43.75248","-79.34738","25,325"
"7647","Opposite 1792 Birchmount Rd","43.76568","-79.29127","17"
"5541","Maple Leaf Dr At Liscombe Rd","43.7108","-79.49807","59"
"6095","Parkette Pl At Birchmount Rd","43.69635","-79.26399","20"
"359","Evans Ave At Brown'S Line","43.61079","-79.54901","123,15,315"
"3256","Starspray Loop At Lawrence Ave East","43.78863","-79.12311","354,954,54"
