"stopTag","latitude","longitude","routeTags"
"7162","43.66422","-79.40262","310,510"
"6135","43.67642","-79.45041","312,512"
"4062","43.63961","-79.52118","110,337"
"9535","43.73669","-79.37805","162"
"3039","43.64281","-79.40776","304,504,508"
"8995","43.72671","-79.3966","74"
"2476_IB","43.6854","-79.58405","112"
"14210","43.78111","-79.41506","339,939"
"4556","43.79119","-79.29188","343,43"
"6444","43.72265","-79.50919","35,335"
"5446","43.65684","-79.36485","365,508,65"
"15048","43.64178","-79.40175","511"
"1810","43.67875","-79.29836","322,503"
"4543","43.66534","-79.46475","312,40"
"9773","43.69999","-79.31885","91,93"
"10280","43.76509","-79.34674","25,325"
"5383","43.63704","-79.47001","80"
"5825_IB","43.77103","-79.54051","84"
"1098","43.79265","-79.44596","160"
"6526","43.67702","-79.41601","7,90,307"
"23876","43.76916","-79.51926","108"
"5555","43.68911","-79.6217","52"
"8223","43.6641","-79.35214","505"
"12887","43.63922","-79.50846","15,315,76"
"931","43.65087","-79.36392","121"
"9623","43.66971","-79.37005","365,94,65"
"7375","43.83213","-79.26984","353,953,53"
"6145","43.66112","-79.40126","310,510"
"7981","43.78505","-79.13334","85"
"2530","43.70042","-79.42787","332,32"
"14373","43.76673","-79.49388","341,41"
"2006","43.60698","-79.52219","110"
"10294","43.64859","-79.39669","301,501"
"3156","43.80921","-79.45713","160"
"4495","43.6705","-79.48817","79"
"9911","43.76164","-79.34699","25,325,925"
"4941","43.73105","-79.29977","67"
"300","43.65677","-79.45325","505"
"10208","43.69168","-79.34957","100,25,325,81"
"6405","43.64207","-79.56573","112,300"
"24131","43.73834","-79.21733","12"
"564","43.79544","-79.26107","302,129,130"
"5915_ar","43.76373","-79.37372","115"
"3005","43.70907","-79.52797","59"
"3119","43.72972","-79.39815","74"
"24493","43.83579","-79.24209","102,953,902,53"
"1539","43.89944","-79.30941","129"
"14234_ar","43.73266","-79.26348","43"
"924","43.63962","-79.54457","300,49"
"14191","43.70476","-79.3985","56,51"
"14239","43.63772","-79.53551","49,40"
"7953","43.79916","-79.21236","385,85"
"3018","43.75791","-79.23547","9"
"2503","43.7961","-79.21046","132"
"10032","43.80416","-79.44469","160"
"8644","43.77237","-79.25116","133,38,995,95,395"
"5577","43.59469","-79.53303","110,301,501,508"
"2514","43.70626","-79.47089","59"
"14050","43.63868","-79.41698","29,329,63"
"9189","43.76743","-79.21758","54"
"5421","43.79333","-79.25575","131"
"24317","43.78","-79.24419","9"
"1764","43.73745","-79.34679","162"
"9957","43.73191","-79.53753","165,84"
"4925","43.75606","-79.60184","396,46,927"
"3035","43.7784","-79.3655","51"
"7448","43.67575","-79.5686","111"
"6510","43.73163","-79.22481","12,102,86"
"5494","43.76411","-79.2271","102"
"1036","43.70246","-79.36182","88"
"1268","43.67986","-79.31266","306,506"
"5027","43.67712","-79.58378","112"
"6234","43.66067","-79.38567","19"
"831","43.79882","-79.41698","353,53"
"6128","43.80011","-79.32879","167"
"24479","43.75966","-79.41889","84,98,384"
"5387","43.76794","-79.18888","354,954,54"
"8135","43.65117","-79.43987","306,506"
"2459","43.80198","-79.20053","385,985,85"
"8921","43.75826","-79.47218","107"
"5843","43.75132","-79.18296","116"
"7336","43.74954","-79.53298","84"
"4386","43.76547","-79.17407","86"
"6332","43.78874","-79.40978","42"
"1745","43.70536","-79.29442","24,324"
"1474","43.7217","-79.46926","47"
"8870","43.68306","-79.41885","90"
"15391","43.69409","-79.36658","28"
"7581","43.7494","-79.20646","12,334,116,86,905"
"10279","43.80846","-79.31092","17"
"3454","43.78611","-79.38672","39,339"
"7990","43.73943","-79.24961","21"
"3270","43.64737","-79.58697","48"
"14148","43.77601","-79.34515","925"
"3116","43.8393","-79.32031","17"
"6621","43.69742","-79.44256","332,32"
"3414","43.76984","-79.26179","995,95,395"
"5901","43.78587","-79.38896","39,339"
"14612","43.83606","-79.25411","353,953,53"
"7506","43.65063","-79.44325","306,505,506"
"4773","43.76856","-79.5292","35"
"904","43.68991","-79.39473","320,97"
"9057","43.68742","-79.32538","322,70"
"1624","43.76241","-79.42411","98"
"14258","43.68922","-79.30127","87"
"9856","43.69128","-79.50065","89,989,171"
"1243","43.82361","-79.30804","353,953,53"
"14087","43.81986","-79.22078","116"
"7489","43.82792","-79.32652","68"
"3176","43.77821","-79.36515","51"
"24429","43.78071","-79.13036","38,85"
"2341","43.74451","-79.4359","7,307,160"
"1238","43.79853","-79.26229","302,129,130"
"1479","43.65325","-79.39625","505"
"3809","43.77707","-79.41502","320,97"
"7113","43.7969","-79.28322","57"
"7925","43.72824","-79.45344","47"
"2540","43.67046","-79.46003","168,127"
"14603","43.73994","-79.62494","96"
"8063","43.73874","-79.42705","165,396,96"
"7339","43.83346","-79.26799","130"
"14782","43.703968","-79.27752","68,69,135"
"1063","43.64959","-79.43156","505"
"14607","43.74285","-79.62304","96"
"10097","43.78552","-79.25674","169,302,129,130,131"
"8017","43.6718","-79.40598","127"
"2144","43.81418","-79.34829","353,953,53"
"7326","43.67888","-79.49667","35,335,161"
"5306","43.66658","-79.44667","26"
"2096","43.72283","-79.30204","24,324,91,924"
"349","43.76738","-79.2731","95,395"
"563","43.72636","-79.5867","396,996,96"
"588","43.71413","-79.64696","52"
"7282","43.81177","-79.26936","302,129"
"14627","43.66433","-79.45922","26"
"3280","43.71209","-79.46328","352,59,52"
"14184","43.65698","-79.4531","40"
"6126","43.79604","-79.21003","132"
"23915","43.90227","-79.26665","102"
"2436","43.66388","-79.48151","79,71"
"4117","43.6948","-79.29722","23"
"8576","43.7616","-79.54447","165"
"967","43.76191","-79.35346","122"
"3846","43.77999","-79.4326","98"
"6259","43.66356","-79.35933","306,506"
"8934","43.688488","-79.54318","52"
"4341","43.63909","-79.427","501,304,504,508"
"3488","43.75737","-79.31027","67"
"8348","43.75522","-79.4597","104"
"1963","43.82501","-79.27497","302,129"
"3182","43.70155","-79.28745","67"
"1984","43.741","-79.34464","25,325"
"15680","43.726818","-79.53382","165,89"
"8625","43.75345","-79.54336","36"
"14310","43.711","-79.27978","16"
"6354","43.7842","-79.43149","98"
"8102","43.69658","-79.49108","171,32"
"2849","43.79692","-79.31601","68,324,968"
"2083","43.73998","-79.30322","67"
"9766","43.82478","-79.26373","130"
"14899","43.65182","-79.47554","77"
"14313","43.71102","-79.28005","69,135"
"8400","43.72043","-79.37894","11"
"1113","43.65983","-79.54369","46,48"
"7673","43.81846","-79.31539","17"
"1503","43.69604","-79.55167","352,52"
"10321","43.68631","-79.2896","135"
"9795","43.71248","-79.42828","7,307"
"2409","43.75499","-79.56871","37,337,937"
"4805","43.70099","-79.26081","20"
"3681","43.73931","-79.41318","97"
"7515","43.896","-79.26487","102"
"4092","43.78583","-79.36716","51"
"10041_IB","43.82159","-79.2203","133"
"3627","43.72758","-79.25269","300,16"
"15355","43.65284","-79.35809","504"
"2093","43.80281","-79.15499","85"
"9958","43.68178","-79.47437","168,161"
"2827","43.71919","-79.50835","35,335"
"6700","43.77447","-79.33154","24,167"
"9203","43.64822","-79.39622","310,510"
"4826","43.70376","-79.44157","109"
"747","43.65668","-79.32663","83"
"8944","43.70584","-79.25718","20"
"10381","43.80115","-79.3187","68,324"
"8952","43.63896","-79.54742","300,49"
"7702","43.70006","-79.47262","59"
"5930","43.70908","-79.4439","109"
"3471","43.65637","-79.37736","505"
"2390","43.69358","-79.42265","7,307"
"6851","43.64995","-79.39095","301,501"
"3337","43.74386","-79.44889","104"
"4658","43.75182","-79.29723","68"
"8387","43.72842","-79.2877","68"
"24375","43.66651","-79.49723","79,189"
"8665","43.68914","-79.33275","62"
"5698","43.79889","-79.41441","98"
"3861","43.722908","-79.5602","396,96"
"2782","43.68968","-79.47678","332,32"
"8709","43.73995","-79.34624","162"
"2573","43.73952","-79.24541","16,302"
"6390","43.76797","-79.38302","385,85"
"4600","43.68759","-79.30487","300"
"8493","43.74163","-79.31401","354,54"
"7238","43.75762","-79.33932","91,95,395"
"7458","43.74043","-79.50672","84,384"
"7109","43.64921","-79.36744","75"
"2699","43.71817","-79.55671","37,337,937"
"9632","43.70923","-79.34431","88"
"5194","43.77139","-79.17255","354,954,86,54"
"14937","43.76714","-79.50134","341,106,41"
"2301","43.82966","-79.28049","353,53"
"23885","43.64923","-79.37726","301,501,304,503,504,508"
"1759","43.73971","-79.4214","61"
"8002","43.66363","-79.39016","94"
"1807","43.79976","-79.35196","42"
"8475","43.72517","-79.46537","47"
"1920","43.66101","-79.39011","13"
"5353","43.71677","-79.55636","37"
"15460","43.85642","-79.32415","17"
"1010","43.65786","-79.40043","306,506"
"966","43.69555","-79.34008","8"
"8133","43.81823","-79.19982","131"
"7144","43.70719","-79.36212","56"
"2001","43.77628","-79.23151","102,902"
"1151","43.64285","-79.50287","66"
"10356","43.79454","-79.44639","160"
"2473","43.75463","-79.48888","341,941,41"
"4933","43.65175","-79.56975","112"
"7888","43.78546","-79.25563","132"
"6399","43.811058","-79.35731","25,325,51"
"457","43.75709","-79.36075","51"
"5381","43.8132","-79.24336","102,902"
"9444","43.64042","-79.54202","300,49"
"10224","43.75181","-79.23342","9"
"7686","43.69684","-79.26382","12,69,20"
"3107","43.69676","-79.46317","47"
"12925","43.8192","-79.21463","39"
"7558","43.71021","-79.3633","56"
"14107","43.73486","-79.60118","96"
"12860","43.81923","-79.22076","133,353,39,939"
"5428","43.75283","-79.45228","104"
"2291","43.66354","-79.40223","310,510"
"1372","43.67936","-79.49033","71"
"2778","43.7096","-79.44132","14"
"3290","43.7581","-79.39926","78"
"5225","43.69728","-79.52696","352,52"
"23855_ar","43.777","-79.5094","935"
"7363_ar","43.64278","-79.37509","320"
"6028","43.66081","-79.5103","40"
"9259","43.83641","-79.25089","102,902"
"3340","43.75738","-79.45473","104"
"6253","43.72738","-79.26576","113"
"5412","43.73359","-79.59402","336,96"
"7497","43.7231","-79.33834","34,100"
"4782","43.65986","-79.44885","168"
"14000","43.69335","-79.50488","89"
"6072","43.65417","-79.40667","511,307"
"3193","43.74571","-79.62169","96"
"6197","43.81876","-79.3037","343,43"
"8049","43.6651","-79.5012","40"
"6084","43.62133","-79.52454","80"
"403","43.64451","-79.52426","110,300"
"7784","43.79767","-79.31212","39,339"
"4850","43.71617","-79.33","100"
"10169","43.6837","-79.55399","45"
"1488","43.71038","-79.64956","52"
"741","43.68767","-79.56935","52"
"7235","43.69975","-79.50307","35,335,32"
"6904","43.77953","-79.3487","25,169,325,10"
"785","43.70938","-79.25851","20"
"3197_ar","43.74361","-79.42418","61"
"6313","43.78301","-79.20503","133,334"
"1562","43.74563","-79.44899","104"
"7952","43.71859","-79.4328","352,52"
"9405","43.83069","-79.26684","130"
"3886","43.66394","-79.35187","121,501,505"
"4185","43.69292","-79.31603","91,93"
"5407","43.63037","-79.54917","111,112,123,900,927"
"8166","43.80774","-79.3724","51"
"14979","43.77488","-79.34724","385,85"
"8685","43.65702","-79.36512","365,65"
"14694","43.80792","-79.26745","939"
"7098","43.7517","-79.54356","36,336"
"15121","43.70777","-79.30259","8"
"6780","43.65099","-79.47647","300"
"4072","43.79022","-79.30289","169"
"8046","43.7993","-79.20252","132"
"14964","43.70673","-79.50493","35,335"
"7661","43.742","-79.32531","91"
"1607","43.80341","-79.20027","116"
"24580_ar","43.77481","-79.25638","38"
"5907","43.73768","-79.27032","343,43"
"8230","43.79037","-79.35433","25,325"
"9844","43.74951","-79.27563","354,54"
"10282","43.67049","-79.48657","79,71"
"9829","43.73819","-79.35665","51"
"2334","43.76445","-79.31796","24,324"
"10485","43.73473","-79.24756","16"
"6698","43.65514","-79.57268","112"
"8328","43.72727","-79.38157","11,352,124"
"4980","43.67703","-79.40971","127"
"8856","43.69009","-79.29281","113,300,20"
"5467","43.64005","-79.42141","304,504,508"
"5082","43.76477","-79.18475","116"
"6327","43.71863","-79.50786","35,335"
"3903","43.66538","-79.35291","306,506"
"4966","43.64981","-79.43159","929,29,329"
"7342","43.67924","-79.52516","73"
"10033","43.65188","-79.4362","306,506"
"1060","43.59806","-79.51678","44,944"
"461","43.69083","-79.4023","13"
"9098","43.63407","-79.57709","49"
"6619","43.73801","-79.34117","162"
"7530","43.64275","-79.5756","50"
"9600","43.78102","-79.30918","68,324"
"5643","43.67121","-79.33654","83"
"5423_IB","43.70159","-79.58851","112"
"7211","43.64405","-79.40231","304,504,508"
"10416","43.85371","-79.33361","68"
"8198","43.67151","-79.49397","79,189"
"5264","43.60378","-79.53642","110"
"10291","43.72504","-79.40181","352,124"
"4988","43.80388","-79.33051","167"
"1042","43.67856","-79.34717","300"
"1941","43.68243","-79.34626","100,25,322,325,81"
"1642","43.67453","-79.39991","26,19"
"24128","43.72219","-79.23611","12"
"8779","43.81886","-79.23768","353,134,334"
"5646","43.70458","-79.3489","88,325"
"3816","43.7737","-79.16199","354,954,86,54"
"3416","43.77235","-79.52875","35"
"6947","43.76938","-79.18626","116"
"5704","43.6427","-79.41559","363,501,63"
"9852","43.67379","-79.30774","92"
"14160","43.67669","-79.35861","8"
"440","43.70473","-79.56316","45,945"
"24346","43.74579","-79.20973","12,334,116,86"
"24222","43.64982","-79.34171","72"
"1576","43.76736","-79.53448","84"
"6562","43.696","-79.53292","52"
"1672","43.69928","-79.47577","341,941,41"
"6740","43.66072","-79.47729","26"
"6303","43.7236","-79.40892","352,52"
"4194","43.73578","-79.25309","12,34,300,334,116,86,21"
"24494","43.6694","-79.47018","189"
"15338","43.65244","-79.35864","121"
"14168","43.6978","-79.39701","14"
"537","43.74379","-79.49166","984,108,84,384"
"2842","43.76234","-79.26928","57"
"5675","43.66412","-79.41857","126"
"7251","43.70021","-79.29708","23"
"4253","43.71357","-79.35598","88"
"2324","43.72518","-79.46476","47"
"3124","43.71626","-79.32495","34"
"8069","43.79207","-79.44812","353,960,60"
"3589","43.66606","-79.38774","19"
"5452","43.6669","-79.57247","111"
"5715","43.80531","-79.25455","130"
"2217","43.64106","-79.41718","501,304,504,508"
"8741","43.779438","-79.23275","102"
"1788","43.66792","-79.36955","365,65"
"14958","43.68007","-79.34497","100,325,72"
"271","43.72137","-79.33893","34,100,354,25,325,925"
"24318","43.78014","-79.24435","9"
"6017","43.76562","-79.51163","108"
"10398","43.69496","-79.4873","71,171,32"
"24347","43.75725","-79.19894","12,334,986,86,905"
"10050","43.81057","-79.21468","132"
"9503","43.69421","-79.27398","20"
"5081","43.74836","-79.19573","116"
"1517","43.71128","-79.51829","59"
"1107","43.68819","-79.27104","69"
"9710","43.73019","-79.35434","51,54"
"14200","43.6996","-79.43595","32"
"738","43.68579","-79.31266","300"
"9242","43.70231","-79.27682","68,69,135"
"9460","43.68947","-79.43941","363,63"
"4802","43.77156","-79.282936","343,43"
"6125","43.75299","-79.48277","106,107,108,84,384"
"5601","43.75127","-79.53441","99,84"
"3382","43.67251","-79.41684","26"
"3814","43.68811","-79.54591","52"
"7959","43.70576","-79.31061","8"
"9216","43.75819","-79.51326","36,336"
"2502","43.66599","-79.4274","363,63"
"3822","43.70303","-79.4179","14"
"9407","43.75249","-79.45168","104"
"5951","43.60641","-79.5067","110,337"
"5155","43.71946","-79.44325","109"
"7379","43.66382","-79.35905","306,506"
"1043","43.82989","-79.31791","17"
"10361","43.75542","-79.61488","960,60"
"8281","43.65282","-79.42977","306,506"
"10041","43.82159","-79.2203","133,353,953,53,939"
"7929","43.72708","-79.29843","70"
"9390","43.6445","-79.41905","363,63"
"7074","43.67079","-79.43328","161"
"6019","43.69452","-79.41506","33"
"7537","43.63057","-79.50425","15,315,76"
"5723","43.72263","-79.59861","37"
"2125","43.63776","-79.39118","310,510,509"
"24595_ar","43.77479","-79.25664","133"
"14731","43.69294","-79.2892","12,24,324"
"2131","43.80903","-79.20301","116,131"
"280","43.72285","-79.33933","354,25,325"
"1824","43.80517","-79.38809","353,53"
"3375","43.74108","-79.25008","21"
"10372","43.76904","-79.51879","108"
"9895","43.66296","-79.40235","94"
"9927","43.77286","-79.53145","84"
"9325","43.7247","-79.40367","352,52"
"24107","43.76522","-79.39456","385,85"
"2551","43.74659","-79.52629","84"
"1591","43.61622","-79.54604","123"
"23873","43.78235","-79.48987","107"
"8525","43.82748","-79.26506","130"
"7404","43.74403","-79.32601","91"
"7631","43.68377","-79.32129","300"
"23902","43.76731","-79.47121","107"
"4008","43.63482","-79.49295","66"
"2862","43.72391","-79.29678","67"
"6005","43.71695","-79.52694","165,396,118,96"
"2929","43.69088","-79.41352","33"
"15101","43.80095","-79.40636","353,53"
"1661","43.80105","-79.39549","11"
"1853","43.79188","-79.44772","353,960,60"
"9471","43.63789","-79.55211","300,49"
"5237","43.72631","-79.56548","396,96"
"1775","43.66959","-79.43285","26"
"6933","43.72926","-79.36048","162"
"9633","43.70746","-79.39525","34,56,354,334,51,54"
"5755","43.73059","-79.6196","36,336"
"5781","43.6715","-79.42139","126"
"7124","43.69319","-79.27304","69,135"
"8491","43.77094","-79.45681","36,336"
"465","43.81974","-79.17995","86"
"9277","43.64051","-79.58206","50"
"1849","43.74534","-79.25185","21"
"5773","43.67341","-79.42212","126"
"9043","43.65327","-79.37552","501"
"24671_ar","43.6391","-79.53411","46"
"2760","43.5964","-79.54266","110,123,315"
"2120","43.60956","-79.51463","110"
"4839","43.77316","-79.27322","57"
"683","43.76409","-79.491","341,941,107,41"
"4928","43.69777","-79.27496","68,69,135"
"6430","43.78351","-79.31712","169"
"2991","43.82845","-79.28734","21"
"9474","43.70473","-79.52846","89,59"
"14899_ar","43.65182","-79.47554","77"
"3165","43.6562","-79.38076","320,97"
"8192","43.72664","-79.23325","9"
"6661","43.72425","-79.40575","352,52"
"5988","43.65928","-79.36629","505"
"9437","43.74793","-79.19708","116"
"4534_ar","43.72447","-79.62123","36,37,336"
"9026","43.73977","-79.58007","73"
"9925","43.76479","-79.37289","115"
"5830","43.76473","-79.54514","165,989"
"6609","43.78532","-79.4778","353,60"
"7954","43.61458","-79.5565","123"
"14727","43.64592","-79.44898","304,504"
"10161","43.82557","-79.22447","133,116,939"
"1433","43.67489","-79.40741","26"
